tic_id,obs_id,ra,dec,file_type,calib_level,t_min,t_max,file_path,proposal_pi,obs_title
261258875,tess2021091135823-s0037-0000000261258875-0208-s,89.7308190115438,-79.7434750836885,LC,3,59306.75381616898,59332.0793203588,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021091135823-s0037-0000000261258875-0208-s_lc.fits,"Ricker, George",
261258875,tess2021118034608-s0038-0000000261258875-0209-s,89.7308190115438,-79.7434750836885,LC,3,59333.354344733794,59360.05192721065,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021118034608-s0038-0000000261258875-0209-s_lc.fits,"Ricker, George",
261258875,tess2018206190142-s0001-s0036-0000000261258875,89.7308190115438,-79.7434750836885,DVT,3,59061.34496222223,59279.47821221065,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/DVT/tess2018206190142-s0001-s0036-0000000261258875-00464_dvt.fits,"Ricker, George",
261258875,tess2018206190142-s0001-s0039-0000000261258875,89.7308190115438,-79.7434750836885,DVT,3,59061.34496222223,59389.21870848379,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/DVT/tess2018206190142-s0001-s0039-0000000261258875-00493_dvt.fits,"Ricker, George",
300557619,tess2021118034608-s0038-0000000300557619-0209-s,112.599541486646,-71.5956266317842,LC,3,59333.35447375,59360.051616909725,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021118034608-s0038-0000000300557619-0209-s_lc.fits,"Ricker, George",
300557619,tess2020351194500-s0033-0000000300557619-0203-s,112.599541486646,-71.5956266317842,LC,3,59201.23069287,59227.071316,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2020351194500-s0033-0000000300557619-0203-s_lc.fits,"Ricker, George",
300557619,tess2018206190142-s0001-s0039-0000000300557619,112.599541486646,-71.5956266317842,DVT,3,59035.77216368056,59389.21799743056,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/DVT/tess2018206190142-s0001-s0039-0000000300557619-00493_dvt.fits,"Ricker, George",
300557619,tess2021146024351-s0039-0000000300557619-0210-s,112.599541486646,-71.5956266317842,LC,3,59361.27105443287,59389.21799743056,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021146024351-s0039-0000000300557619-0210-s_lc.fits,"Ricker, George",
300557619,tess2020186164531-s0027-0000000300557619-0189-s,112.599541486646,-71.5956266317842,LC,3,59035.77771917,59060.14122582,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2020186164531-s0027-0000000300557619-0189-s_lc.fits,"Ricker, George",
300557619,tess2018206190142-s0001-s0036-0000000300557619,112.599541486646,-71.5956266317842,DVT,3,59035.77216368056,59305.48907039352,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/DVT/tess2018206190142-s0001-s0036-0000000300557619-00464_dvt.fits,"Ricker, George",
300557619,tess2020324010417-s0032-0000000300557619-0200-s,112.599541486646,-71.5956266317842,LC,3,59173.72630859,59199.71817534,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2020324010417-s0032-0000000300557619-0200-s_lc.fits,"Ricker, George",
260476837,tess2021039152502-s0035-0000000260476837-0205-s,96.248197421695,-59.8048105149775,LC,3,59254.488939710645,59279.47901533565,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021039152502-s0035-0000000260476837-0205-s_lc.fits,"Ricker, George",
260476837,tess2018206190142-s0001-s0013-0000000260476837,96.248197421695,-59.8048105149775,DVT,3,58596.27044620371,58681.85586649305,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/DVT/tess2018206190142-s0001-s0013-0000000260476837-00226_dvt.fits,"Ricker, George",
260476837,tess2021014023720-s0034-0000000260476837-0204-s,96.248197421695,-59.8048105149775,LC,3,59228.26679643519,59253.56533388889,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021014023720-s0034-0000000260476837-0204-s_lc.fits,"Ricker, George",
260476837,tess2021118034608-s0038-0000000260476837-0209-s,96.248197421695,-59.8048105149775,LC,3,59333.353354224535,59360.05026398148,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021118034608-s0038-0000000260476837-0209-s_lc.fits,"Ricker, George",
260476837,tess2020266004630-s0030-0000000260476837-0195-s,96.248197421695,-59.8048105149775,LC,3,59115.38386809,59142.7216919,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2020266004630-s0030-0000000260476837-0195-s_lc.fits,"Ricker, George",
260476837,tess2021065132309-s0036-0000000260476837-0207-s,96.248197421695,-59.8048105149775,LC,3,59280.40261700231,59305.48843516204,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021065132309-s0036-0000000260476837-0207-s_lc.fits,"Ricker, George",
260476837,tess2018206190142-s0001-s0039-0000000260476837,96.248197421695,-59.8048105149775,DVT,3,58596.27042341435,59389.21669946759,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/DVT/tess2018206190142-s0001-s0039-0000000260476837-00493_dvt.fits,"Ricker, George",
260476837,tess2018206190142-s0001-s0036-0000000260476837,96.248197421695,-59.8048105149775,DVT,3,58596.27042341435,59305.48843516204,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/DVT/tess2018206190142-s0001-s0036-0000000260476837-00471_dvt.fits,"Ricker, George",
434234955,tess2020324010417-s0032-0000000434234955-0200-s,63.8110787317433,14.944851720163,LC,3,59173.73146794,59199.73110263,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2020324010417-s0032-0000000434234955-0200-s_lc.fits,"Ricker, George",
