2024-11-30 23:54:02,813 - INFO - Starting extraction process using index: data/negative_tics.csv
2024-11-30 23:54:02,821 - INFO - Loaded index CSV: data/negative_tics.csv
2024-11-30 23:54:02,855 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/66356824_1_LC.csv
2024-11-30 23:54:02,855 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/66356824_1_AP.npy
2024-11-30 23:54:02,881 - DEBUG - Loaded backend qtagg version 5.15.10.
2024-11-30 23:54:02,928 - DEBUG - findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2024-11-30 23:54:02,929 - DEBUG - findfont: score(FontEntry(fname='/home/maverick/anaconda3/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-12-01 00:03:17,477 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/369480087_1_LCPlot.png
2024-12-01 00:03:17,509 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/369480087_2_LC.csv
2024-12-01 00:03:17,511 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/369480087_2_AP.npy
2024-12-01 00:03:17,531 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077188bef90>
2024-12-01 00:03:17,583 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/369480087_2_AP.png
2024-12-01 00:03:17,676 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/369480087_2_LCPlot.png
2024-12-01 00:03:17,707 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/369480087_3_LC.csv
2024-12-01 00:03:17,709 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/369480087_3_AP.npy
2024-12-01 00:03:17,724 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771128cec0>
2024-12-01 00:03:17,772 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/369480087_3_AP.png
2024-12-01 00:03:17,869 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/369480087_3_LCPlot.png
2024-12-01 00:03:17,898 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/376981340_1_LC.csv
2024-12-01 00:03:17,901 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/376981340_1_AP.npy
2024-12-01 00:03:17,916 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771187c080>
2024-12-01 00:03:17,967 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/376981340_1_AP.png
2024-12-01 00:03:18,052 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/376981340_1_LCPlot.png
2024-12-01 00:03:18,082 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/376981340_2_LC.csv
2024-12-01 00:03:18,084 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/376981340_2_AP.npy
2024-12-01 00:03:18,101 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077185d3020>
2024-12-01 00:03:18,155 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/376981340_2_AP.png
2024-12-01 00:03:18,235 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/376981340_2_LCPlot.png
2024-12-01 00:03:18,267 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/376981340_3_LC.csv
2024-12-01 00:03:18,269 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/376981340_3_AP.npy
2024-12-01 00:03:18,286 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707711cb8410>
2024-12-01 00:03:18,335 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/376981340_3_AP.png
2024-12-01 00:03:18,430 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/376981340_3_LCPlot.png
2024-12-01 00:03:18,461 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/400786146_1_LC.csv
2024-12-01 00:03:18,463 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/400786146_1_AP.npy
2024-12-01 00:03:18,482 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707711387ef0>
2024-12-01 00:03:18,543 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/400786146_1_AP.png
2024-12-01 00:03:18,647 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/400786146_1_LCPlot.png
2024-12-01 00:03:18,678 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/400786146_2_LC.csv
2024-12-01 00:03:18,680 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/400786146_2_AP.npy
2024-12-01 00:03:18,695 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077113e26c0>
2024-12-01 00:03:18,743 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/400786146_2_AP.png
2024-12-01 00:03:18,924 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/400786146_2_LCPlot.png
2024-12-01 00:03:18,959 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/400786146_3_LC.csv
2024-12-01 00:03:18,961 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/400786146_3_AP.npy
2024-12-01 00:03:18,977 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707711337800>
2024-12-01 00:03:19,027 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/400786146_3_AP.png
2024-12-01 00:03:19,138 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/400786146_3_LCPlot.png
2024-12-01 00:03:19,173 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/400786146_4_LC.csv
2024-12-01 00:03:19,175 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/400786146_4_AP.npy
2024-12-01 00:03:19,193 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707711078da0>
2024-12-01 00:03:19,242 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/400786146_4_AP.png
2024-12-01 00:03:19,353 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/400786146_4_LCPlot.png
2024-12-01 00:03:19,384 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/149126400_1_LC.csv
2024-12-01 00:03:19,386 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/149126400_1_AP.npy
2024-12-01 00:03:19,408 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707718d08950>
2024-12-01 00:03:19,462 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/149126400_1_AP.png
2024-12-01 00:03:19,540 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/149126400_1_LCPlot.png
2024-12-01 00:03:19,576 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/149126400_2_LC.csv
2024-12-01 00:03:19,578 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/149126400_2_AP.npy
2024-12-01 00:03:19,593 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707711a42720>
2024-12-01 00:03:19,641 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/149126400_2_AP.png
2024-12-01 00:03:19,732 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/149126400_2_LCPlot.png
2024-12-01 00:03:19,763 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/149126400_3_LC.csv
2024-12-01 00:03:19,765 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/149126400_3_AP.npy
2024-12-01 00:03:19,784 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771134f7a0>
2024-12-01 00:03:19,839 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/149126400_3_AP.png
2024-12-01 00:03:19,926 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/149126400_3_LCPlot.png
2024-12-01 00:03:19,956 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/149126400_4_LC.csv
2024-12-01 00:03:19,958 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/149126400_4_AP.npy
2024-12-01 00:03:19,973 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077118db6b0>
2024-12-01 00:03:20,023 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/149126400_4_AP.png
2024-12-01 00:03:20,106 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/149126400_4_LCPlot.png
2024-12-01 00:03:20,135 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/149126400_5_LC.csv
2024-12-01 00:03:20,137 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/149126400_5_AP.npy
2024-12-01 00:03:20,152 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077118d81d0>
2024-12-01 00:03:20,211 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/149126400_5_AP.png
2024-12-01 00:03:20,314 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/149126400_5_LCPlot.png
2024-12-01 00:03:20,342 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/356868487_1_LC.csv
2024-12-01 00:03:20,344 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/356868487_1_AP.npy
2024-12-01 00:03:20,362 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077115f2330>
2024-12-01 00:03:20,410 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/356868487_1_AP.png
2024-12-01 00:03:20,495 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/356868487_1_LCPlot.png
2024-12-01 00:03:20,527 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/356868487_2_LC.csv
2024-12-01 00:03:20,529 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/356868487_2_AP.npy
2024-12-01 00:03:20,549 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771128ce90>
2024-12-01 00:03:20,604 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/356868487_2_AP.png
2024-12-01 00:03:20,783 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/356868487_2_LCPlot.png
2024-12-01 00:03:20,813 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/19155785_1_LC.csv
2024-12-01 00:03:20,815 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/19155785_1_AP.npy
2024-12-01 00:03:20,830 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707718610a10>
2024-12-01 00:03:20,878 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/19155785_1_AP.png
2024-12-01 00:03:20,961 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/19155785_1_LCPlot.png
2024-12-01 00:03:20,995 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/1950736_1_LC.csv
2024-12-01 00:03:20,997 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/1950736_1_AP.npy
2024-12-01 00:03:21,012 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077118d8c20>
2024-12-01 00:03:21,061 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/1950736_1_AP.png
2024-12-01 00:03:21,164 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/1950736_1_LCPlot.png
2024-12-01 00:03:21,201 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/1950736_2_LC.csv
2024-12-01 00:03:21,203 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/1950736_2_AP.npy
2024-12-01 00:03:21,219 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707710092240>
2024-12-01 00:03:21,271 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/1950736_2_AP.png
2024-12-01 00:03:21,363 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/1950736_2_LCPlot.png
2024-12-01 00:03:21,392 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/89702406_1_LC.csv
2024-12-01 00:03:21,394 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/89702406_1_AP.npy
2024-12-01 00:03:21,412 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707718a60c80>
2024-12-01 00:03:21,460 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/89702406_1_AP.png
2024-12-01 00:03:21,551 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/89702406_1_LCPlot.png
2024-12-01 00:03:21,582 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/89702406_2_LC.csv
2024-12-01 00:03:21,584 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/89702406_2_AP.npy
2024-12-01 00:03:21,603 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707711b056a0>
2024-12-01 00:03:21,655 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/89702406_2_AP.png
2024-12-01 00:03:21,720 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/89702406_2_LCPlot.png
2024-12-01 00:03:21,752 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/89702406_3_LC.csv
2024-12-01 00:03:21,754 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/89702406_3_AP.npy
2024-12-01 00:03:21,769 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771107a4e0>
2024-12-01 00:03:21,817 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/89702406_3_AP.png
2024-12-01 00:03:21,911 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/89702406_3_LCPlot.png
2024-12-01 00:03:21,944 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/89702406_4_LC.csv
2024-12-01 00:03:21,946 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/89702406_4_AP.npy
2024-12-01 00:03:21,963 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707711cbab10>
2024-12-01 00:03:22,012 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/89702406_4_AP.png
2024-12-01 00:03:22,079 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/89702406_4_LCPlot.png
2024-12-01 00:03:22,109 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/89702406_5_LC.csv
2024-12-01 00:03:22,111 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/89702406_5_AP.npy
2024-12-01 00:03:22,126 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707711725670>
2024-12-01 00:03:22,178 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/89702406_5_AP.png
2024-12-01 00:03:22,253 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/89702406_5_LCPlot.png
2024-12-01 00:03:22,288 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/17150865_1_LC.csv
2024-12-01 00:03:22,290 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/17150865_1_AP.npy
2024-12-01 00:03:22,308 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707711535e20>
2024-12-01 00:03:22,356 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/17150865_1_AP.png
2024-12-01 00:03:22,422 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/17150865_1_LCPlot.png
2024-12-01 00:03:22,450 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/17150865_2_LC.csv
2024-12-01 00:03:22,452 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/17150865_2_AP.npy
2024-12-01 00:03:22,561 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077188e0410>
2024-12-01 00:03:22,610 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/17150865_2_AP.png
2024-12-01 00:03:22,689 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/17150865_2_LCPlot.png
2024-12-01 00:03:22,721 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/17150865_3_LC.csv
2024-12-01 00:03:22,723 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/17150865_3_AP.npy
2024-12-01 00:03:22,738 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707718aaea20>
2024-12-01 00:03:22,789 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/17150865_3_AP.png
2024-12-01 00:03:22,899 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/17150865_3_LCPlot.png
2024-12-01 00:03:22,929 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/337129672_1_LC.csv
2024-12-01 00:03:22,931 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/337129672_1_AP.npy
2024-12-01 00:03:22,946 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077118d8500>
2024-12-01 00:03:22,995 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/337129672_1_AP.png
2024-12-01 00:03:23,067 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/337129672_1_LCPlot.png
2024-12-01 00:03:23,096 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/337129672_2_LC.csv
2024-12-01 00:03:23,098 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/337129672_2_AP.npy
2024-12-01 00:03:23,113 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771188ecc0>
2024-12-01 00:03:23,165 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/337129672_2_AP.png
2024-12-01 00:03:23,236 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/337129672_2_LCPlot.png
2024-12-01 00:03:23,269 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/337129672_3_LC.csv
2024-12-01 00:03:23,271 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/337129672_3_AP.npy
2024-12-01 00:03:23,289 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707718d09dc0>
2024-12-01 00:03:23,337 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/337129672_3_AP.png
2024-12-01 00:03:23,410 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/337129672_3_LCPlot.png
2024-12-01 00:03:23,440 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/337129672_4_LC.csv
2024-12-01 00:03:23,442 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/337129672_4_AP.npy
2024-12-01 00:03:23,460 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771156c4a0>
2024-12-01 00:03:23,510 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/337129672_4_AP.png
2024-12-01 00:03:23,578 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/337129672_4_LCPlot.png
2024-12-01 00:03:23,610 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/405484221_1_LC.csv
2024-12-01 00:03:23,612 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/405484221_1_AP.npy
2024-12-01 00:03:23,630 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707718a63a70>
2024-12-01 00:03:23,682 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/405484221_1_AP.png
2024-12-01 00:03:23,775 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/405484221_1_LCPlot.png
2024-12-01 00:03:23,805 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/405484221_2_LC.csv
2024-12-01 00:03:23,807 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/405484221_2_AP.npy
